ACTIVE,FAULT_CODE,FAULT_FAMILY,FAULT_MEMBER,PRIORITY,SYSTEM_TS
Y,code_prec,family_prec,member_prec,2,27-Jul-20 05.43.52.907829 AM
N,code_prec,family_prec,member_prec,2,27-Jul-20 05.54.19.777666 AM
Y,code_cons,family_cons,member_cons,3,27-Jul-20 06.55.38.927632 AM
N,code_cons,family_cons,member_cons,3,27-Jul-20 06.57.20.598958 AM
Y,code_prec,family_prec,member_prec,2,27-Jul-20 07.35.26.067431 PM
N,code_prec,family_prec,member_prec,2,27-Jul-20 07.45.26.495177 PM
Y,code_prec,family_prec,member_prec,2,27-Jul-20 07.56.03.772585 PM
N,code_prec,family_prec,member_prec,2,27-Jul-20 08.04.31.155452 PM
Y,code_cons,family_cons,member_cons,3,27-Jul-20 09.01.11.423894 PM
N,code_cons,family_cons,member_cons,3,27-Jul-20 09.01.52.823294 PM
Y,code_prec,family_prec,member_prec,2,28-Jul-20 11.30.10.776799 AM
N,code_prec,family_prec,member_prec,2,28-Jul-20 11.39.26.992707 AM
Y,code_prec,family_prec,member_prec,2,28-Jul-20 11.54.25.229717 AM
N,code_prec,family_prec,member_prec,2,28-Jul-20 12.03.56.406984 PM
Y,code_cons,family_cons,member_cons,3,28-Jul-20 01.03.43.634985 PM
N,code_cons,family_cons,member_cons,3,28-Jul-20 01.07.37.110985 PM
Y,code_prec,family_prec,member_prec,2,29-Jul-20 12.11.02.007433 AM
N,code_prec,family_prec,member_prec,2,29-Jul-20 12.19.37.721031 AM
Y,code_prec,family_prec,member_prec,2,29-Jul-20 12.33.16.517029 AM
N,code_prec,family_prec,member_prec,2,29-Jul-20 12.43.14.769428 AM
Y,code_cons,family_cons,member_cons,3,29-Jul-20 01.33.41.779350 AM
N,code_cons,family_cons,member_cons,3,29-Jul-20 01.34.18.907233 AM
Y,code_prec,family_prec,member_prec,2,29-Jul-20 08.51.13.769712 AM
N,code_prec,family_prec,member_prec,2,29-Jul-20 09.01.19.967693 AM
Y,code_prec,family_prec,member_prec,2,29-Jul-20 09.15.23.800906 AM
N,code_prec,family_prec,member_prec,2,29-Jul-20 09.24.17.481981 AM
Y,code_cons,family_cons,member_cons,3,29-Jul-20 10.29.36.394648 AM
N,code_cons,family_cons,member_cons,3,29-Jul-20 10.34.24.850358 AM
Y,code_prec,family_prec,member_prec,2,29-Jul-20 08.48.10.174866 PM
N,code_prec,family_prec,member_prec,2,29-Jul-20 08.57.57.628746 PM
Y,code_prec,family_prec,member_prec,2,29-Jul-20 09.06.33.435942 PM
N,code_prec,family_prec,member_prec,2,29-Jul-20 09.15.11.801204 PM
Y,code_cons,family_cons,member_cons,3,29-Jul-20 10.18.37.243780 PM
N,code_cons,family_cons,member_cons,3,29-Jul-20 10.21.47.879387 PM
Y,code_prec,family_prec,member_prec,2,30-Jul-20 12.55.53.499173 PM
N,code_prec,family_prec,member_prec,2,30-Jul-20 01.06.06.882718 PM
Y,code_prec,family_prec,member_prec,2,30-Jul-20 01.25.06.646946 PM
N,code_prec,family_prec,member_prec,2,30-Jul-20 01.36.16.489400 PM
Y,code_cons,family_cons,member_cons,3,30-Jul-20 02.34.15.297765 PM
N,code_cons,family_cons,member_cons,3,30-Jul-20 02.38.09.044950 PM
Y,code_prec,family_prec,member_prec,2,31-Jul-20 04.12.37.543790 AM
N,code_prec,family_prec,member_prec,2,31-Jul-20 04.22.41.094231 AM
Y,code_prec,family_prec,member_prec,2,31-Jul-20 04.34.42.129135 AM
N,code_prec,family_prec,member_prec,2,31-Jul-20 04.44.41.947994 AM
Y,code_cons,family_cons,member_cons,3,31-Jul-20 05.42.27.467603 AM
N,code_cons,family_cons,member_cons,3,31-Jul-20 05.48.18.970659 AM
Y,code_prec,family_prec,member_prec,2,31-Jul-20 09.19.37.364148 PM
N,code_prec,family_prec,member_prec,2,31-Jul-20 09.29.58.778761 PM
Y,code_prec,family_prec,member_prec,2,31-Jul-20 09.42.52.305279 PM
N,code_prec,family_prec,member_prec,2,31-Jul-20 09.53.51.967336 PM
Y,code_cons,family_cons,member_cons,3,31-Jul-20 10.58.45.653880 PM
N,code_cons,family_cons,member_cons,3,31-Jul-20 11.02.56.828855 PM
Y,code_prec,family_prec,member_prec,2,01-Aug-20 01.37.26.657173 PM
N,code_prec,family_prec,member_prec,2,01-Aug-20 01.48.25.360265 PM
Y,code_prec,family_prec,member_prec,2,01-Aug-20 02.03.10.341285 PM
N,code_prec,family_prec,member_prec,2,01-Aug-20 02.13.17.936312 PM
Y,code_cons,family_cons,member_cons,3,01-Aug-20 03.10.36.313137 PM
N,code_cons,family_cons,member_cons,3,01-Aug-20 03.11.34.855571 PM
Y,code_prec,family_prec,member_prec,2,02-Aug-20 03.18.28.942233 AM
N,code_prec,family_prec,member_prec,2,02-Aug-20 03.28.31.942686 AM
Y,code_prec,family_prec,member_prec,2,02-Aug-20 03.44.54.420834 AM
N,code_prec,family_prec,member_prec,2,02-Aug-20 03.55.03.062068 AM
Y,code_cons,family_cons,member_cons,3,02-Aug-20 04.53.06.861600 AM
N,code_cons,family_cons,member_cons,3,02-Aug-20 04.55.10.080024 AM
Y,code_prec,family_prec,member_prec,2,02-Aug-20 01.23.14.030886 PM
N,code_prec,family_prec,member_prec,2,02-Aug-20 01.31.45.196335 PM
Y,code_prec,family_prec,member_prec,2,02-Aug-20 01.42.35.631051 PM
N,code_prec,family_prec,member_prec,2,02-Aug-20 01.50.39.970954 PM
Y,code_cons,family_cons,member_cons,3,02-Aug-20 02.49.11.451313 PM
N,code_cons,family_cons,member_cons,3,02-Aug-20 02.52.00.645703 PM
Y,code_prec,family_prec,member_prec,2,03-Aug-20 02.00.29.318480 AM
N,code_prec,family_prec,member_prec,2,03-Aug-20 02.09.48.255227 AM
Y,code_prec,family_prec,member_prec,2,03-Aug-20 02.20.42.070324 AM
N,code_prec,family_prec,member_prec,2,03-Aug-20 02.32.12.961645 AM
Y,code_cons,family_cons,member_cons,3,03-Aug-20 03.30.39.424020 AM
N,code_cons,family_cons,member_cons,3,03-Aug-20 03.35.21.113296 AM
Y,code_prec,family_prec,member_prec,2,03-Aug-20 01.39.06.147861 PM
N,code_prec,family_prec,member_prec,2,03-Aug-20 01.50.21.856968 PM
Y,code_prec,family_prec,member_prec,2,03-Aug-20 02.04.18.819957 PM
N,code_prec,family_prec,member_prec,2,03-Aug-20 02.13.23.843377 PM
Y,code_cons,family_cons,member_cons,3,03-Aug-20 03.13.48.203765 PM
N,code_cons,family_cons,member_cons,3,03-Aug-20 03.17.12.461170 PM
Y,code_prec,family_prec,member_prec,2,04-Aug-20 04.06.16.335447 AM
N,code_prec,family_prec,member_prec,2,04-Aug-20 04.15.00.185440 AM
Y,code_prec,family_prec,member_prec,2,04-Aug-20 04.28.46.163526 AM
N,code_prec,family_prec,member_prec,2,04-Aug-20 04.38.45.648961 AM
Y,code_cons,family_cons,member_cons,3,04-Aug-20 05.38.46.229967 AM
N,code_cons,family_cons,member_cons,3,04-Aug-20 05.43.38.642019 AM
Y,code_prec,family_prec,member_prec,2,04-Aug-20 02.03.38.812376 PM
N,code_prec,family_prec,member_prec,2,04-Aug-20 02.13.01.650999 PM
Y,code_prec,family_prec,member_prec,2,04-Aug-20 02.25.18.415469 PM
N,code_prec,family_prec,member_prec,2,04-Aug-20 02.34.37.126501 PM
Y,code_cons,family_cons,member_cons,3,04-Aug-20 03.35.02.220061 PM
N,code_cons,family_cons,member_cons,3,04-Aug-20 03.35.30.696452 PM
Y,code_prec,family_prec,member_prec,2,05-Aug-20 02.16.34.552490 AM
N,code_prec,family_prec,member_prec,2,05-Aug-20 02.27.37.749000 AM
Y,code_prec,family_prec,member_prec,2,05-Aug-20 02.41.21.860703 AM
N,code_prec,family_prec,member_prec,2,05-Aug-20 02.51.56.636619 AM
Y,code_cons,family_cons,member_cons,3,05-Aug-20 03.51.58.299487 AM
N,code_cons,family_cons,member_cons,3,05-Aug-20 03.53.43.898453 AM
Y,code_prec,family_prec,member_prec,2,05-Aug-20 06.29.57.794573 PM
N,code_prec,family_prec,member_prec,2,05-Aug-20 06.39.31.482406 PM
Y,code_prec,family_prec,member_prec,2,05-Aug-20 06.53.20.618371 PM
N,code_prec,family_prec,member_prec,2,05-Aug-20 07.04.07.895310 PM
Y,code_cons,family_cons,member_cons,3,05-Aug-20 08.03.11.507638 PM
N,code_cons,family_cons,member_cons,3,05-Aug-20 08.08.47.454864 PM
Y,code_prec,family_prec,member_prec,2,06-Aug-20 06.52.27.756365 AM
N,code_prec,family_prec,member_prec,2,06-Aug-20 07.02.27.937180 AM
Y,code_prec,family_prec,member_prec,2,06-Aug-20 07.19.55.404674 AM
N,code_prec,family_prec,member_prec,2,06-Aug-20 07.30.06.124975 AM
Y,code_cons,family_cons,member_cons,3,06-Aug-20 08.21.20.477386 AM
N,code_cons,family_cons,member_cons,3,06-Aug-20 08.26.18.427555 AM
Y,code_prec,family_prec,member_prec,2,06-Aug-20 08.25.07.071921 PM
N,code_prec,family_prec,member_prec,2,06-Aug-20 08.36.08.220159 PM
Y,code_prec,family_prec,member_prec,2,06-Aug-20 08.48.35.210777 PM
N,code_prec,family_prec,member_prec,2,06-Aug-20 08.59.05.210114 PM
Y,code_cons,family_cons,member_cons,3,06-Aug-20 09.55.30.062785 PM
N,code_cons,family_cons,member_cons,3,06-Aug-20 09.57.34.811074 PM
Y,code_prec,family_prec,member_prec,2,07-Aug-20 02.58.30.470737 PM
N,code_prec,family_prec,member_prec,2,07-Aug-20 03.08.01.232190 PM
Y,code_prec,family_prec,member_prec,2,07-Aug-20 03.16.47.900864 PM
N,code_prec,family_prec,member_prec,2,07-Aug-20 03.28.09.399976 PM
Y,code_cons,family_cons,member_cons,3,07-Aug-20 04.30.00.839506 PM
N,code_cons,family_cons,member_cons,3,07-Aug-20 04.33.42.239673 PM
Y,code_prec,family_prec,member_prec,2,08-Aug-20 07.19.30.874564 AM
N,code_prec,family_prec,member_prec,2,08-Aug-20 07.29.03.822225 AM
Y,code_prec,family_prec,member_prec,2,08-Aug-20 07.42.09.192188 AM
N,code_prec,family_prec,member_prec,2,08-Aug-20 07.50.51.768635 AM
Y,code_cons,family_cons,member_cons,3,08-Aug-20 08.56.58.968231 AM
N,code_cons,family_cons,member_cons,3,08-Aug-20 09.00.17.309616 AM
Y,code_prec,family_prec,member_prec,2,08-Aug-20 08.22.31.534786 PM
N,code_prec,family_prec,member_prec,2,08-Aug-20 08.31.53.905672 PM
Y,code_prec,family_prec,member_prec,2,08-Aug-20 08.45.21.123753 PM
N,code_prec,family_prec,member_prec,2,08-Aug-20 08.58.12.500680 PM
Y,code_cons,family_cons,member_cons,3,08-Aug-20 10.01.01.811649 PM
N,code_cons,family_cons,member_cons,3,08-Aug-20 10.06.51.959644 PM
Y,code_prec,family_prec,member_prec,2,09-Aug-20 09.21.22.910630 AM
N,code_prec,family_prec,member_prec,2,09-Aug-20 09.31.38.395810 AM
Y,code_prec,family_prec,member_prec,2,09-Aug-20 09.41.23.723019 AM
N,code_prec,family_prec,member_prec,2,09-Aug-20 09.49.28.375130 AM
Y,code_cons,family_cons,member_cons,3,09-Aug-20 10.52.53.221032 AM
N,code_cons,family_cons,member_cons,3,09-Aug-20 10.57.10.941465 AM
Y,code_prec,family_prec,member_prec,2,10-Aug-20 01.24.00.420373 AM
N,code_prec,family_prec,member_prec,2,10-Aug-20 01.35.39.339008 AM
Y,code_prec,family_prec,member_prec,2,10-Aug-20 01.48.45.366498 AM
N,code_prec,family_prec,member_prec,2,10-Aug-20 01.58.17.668262 AM
Y,code_cons,family_cons,member_cons,3,10-Aug-20 02.44.15.848621 AM
N,code_cons,family_cons,member_cons,3,10-Aug-20 02.47.31.603693 AM
Y,code_prec,family_prec,member_prec,2,10-Aug-20 05.13.58.728221 PM
N,code_prec,family_prec,member_prec,2,10-Aug-20 05.24.54.939308 PM
Y,code_prec,family_prec,member_prec,2,10-Aug-20 05.44.22.120295 PM
N,code_prec,family_prec,member_prec,2,10-Aug-20 05.54.13.452784 PM
Y,code_cons,family_cons,member_cons,3,10-Aug-20 06.59.58.203781 PM
N,code_cons,family_cons,member_cons,3,10-Aug-20 07.00.55.477049 PM
Y,code_prec,family_prec,member_prec,2,11-Aug-20 09.59.26.298928 AM
N,code_prec,family_prec,member_prec,2,11-Aug-20 10.09.15.229403 AM
Y,code_prec,family_prec,member_prec,2,11-Aug-20 10.22.09.085576 AM
N,code_prec,family_prec,member_prec,2,11-Aug-20 10.32.01.270402 AM
Y,code_cons,family_cons,member_cons,3,11-Aug-20 11.30.34.805588 AM
N,code_cons,family_cons,member_cons,3,11-Aug-20 11.34.12.686155 AM
Y,code_prec,family_prec,member_prec,2,11-Aug-20 11.16.34.554871 PM
N,code_prec,family_prec,member_prec,2,11-Aug-20 11.26.55.407566 PM
Y,code_prec,family_prec,member_prec,2,11-Aug-20 11.38.38.148694 PM
N,code_prec,family_prec,member_prec,2,11-Aug-20 11.49.30.548025 PM
Y,code_cons,family_cons,member_cons,3,12-Aug-20 12.49.21.076474 AM
N,code_cons,family_cons,member_cons,3,12-Aug-20 12.52.52.508630 AM
Y,code_prec,family_prec,member_prec,2,12-Aug-20 07.34.58.813442 AM
N,code_prec,family_prec,member_prec,2,12-Aug-20 07.45.45.794162 AM
Y,code_prec,family_prec,member_prec,2,12-Aug-20 07.57.08.383486 AM
N,code_prec,family_prec,member_prec,2,12-Aug-20 08.06.41.761603 AM
Y,code_cons,family_cons,member_cons,3,12-Aug-20 09.05.23.938412 AM
N,code_cons,family_cons,member_cons,3,12-Aug-20 09.10.46.675245 AM
Y,code_prec,family_prec,member_prec,2,12-Aug-20 10.27.28.042361 PM
N,code_prec,family_prec,member_prec,2,12-Aug-20 10.37.14.654971 PM
Y,code_prec,family_prec,member_prec,2,12-Aug-20 10.51.08.763173 PM
N,code_prec,family_prec,member_prec,2,12-Aug-20 11.00.08.601000 PM
Y,code_cons,family_cons,member_cons,3,13-Aug-20 12.05.38.449746 AM
N,code_cons,family_cons,member_cons,3,13-Aug-20 12.09.08.228084 AM
Y,code_prec,family_prec,member_prec,2,13-Aug-20 12.30.25.997919 PM
N,code_prec,family_prec,member_prec,2,13-Aug-20 12.41.38.337523 PM
Y,code_prec,family_prec,member_prec,2,13-Aug-20 12.54.24.018306 PM
N,code_prec,family_prec,member_prec,2,13-Aug-20 01.05.47.170254 PM
Y,code_cons,family_cons,member_cons,3,13-Aug-20 02.01.48.743930 PM
N,code_cons,family_cons,member_cons,3,13-Aug-20 02.05.46.740545 PM
Y,code_prec,family_prec,member_prec,2,14-Aug-20 07.39.16.868375 AM
N,code_prec,family_prec,member_prec,2,14-Aug-20 07.49.29.131168 AM
Y,code_prec,family_prec,member_prec,2,14-Aug-20 08.05.09.531978 AM
N,code_prec,family_prec,member_prec,2,14-Aug-20 08.15.02.636993 AM
Y,code_cons,family_cons,member_cons,3,14-Aug-20 09.08.02.538075 AM
N,code_cons,family_cons,member_cons,3,14-Aug-20 09.09.47.501733 AM
Y,code_prec,family_prec,member_prec,2,14-Aug-20 10.58.27.097037 PM
N,code_prec,family_prec,member_prec,2,14-Aug-20 11.09.06.324804 PM
Y,code_prec,family_prec,member_prec,2,14-Aug-20 11.25.29.753926 PM
N,code_prec,family_prec,member_prec,2,14-Aug-20 11.35.33.353186 PM
Y,code_cons,family_cons,member_cons,3,15-Aug-20 12.36.31.658474 AM
N,code_cons,family_cons,member_cons,3,15-Aug-20 12.37.34.960295 AM
Y,code_prec,family_prec,member_prec,2,15-Aug-20 01.43.19.347176 PM
N,code_prec,family_prec,member_prec,2,15-Aug-20 01.52.50.186611 PM
Y,code_prec,family_prec,member_prec,2,15-Aug-20 02.07.53.226883 PM
N,code_prec,family_prec,member_prec,2,15-Aug-20 02.16.22.432441 PM
Y,code_cons,family_cons,member_cons,3,15-Aug-20 03.19.52.740328 PM
N,code_cons,family_cons,member_cons,3,15-Aug-20 03.23.39.765917 PM
Y,code_prec,family_prec,member_prec,2,16-Aug-20 09.18.27.701526 AM
N,code_prec,family_prec,member_prec,2,16-Aug-20 09.29.43.050544 AM
Y,code_prec,family_prec,member_prec,2,16-Aug-20 09.45.13.834079 AM
N,code_prec,family_prec,member_prec,2,16-Aug-20 09.55.46.164860 AM
Y,code_cons,family_cons,member_cons,3,16-Aug-20 10.50.15.308092 AM
N,code_cons,family_cons,member_cons,3,16-Aug-20 10.53.05.149875 AM
Y,code_prec,family_prec,member_prec,2,17-Aug-20 03.54.48.756881 AM
N,code_prec,family_prec,member_prec,2,17-Aug-20 04.04.26.242790 AM
Y,code_prec,family_prec,member_prec,2,17-Aug-20 04.13.59.165337 AM
N,code_prec,family_prec,member_prec,2,17-Aug-20 04.25.11.712927 AM
Y,code_cons,family_cons,member_cons,3,17-Aug-20 05.22.33.294155 AM
N,code_cons,family_cons,member_cons,3,17-Aug-20 05.28.12.302248 AM
Y,code_prec,family_prec,member_prec,2,17-Aug-20 04.33.59.521176 PM
N,code_prec,family_prec,member_prec,2,17-Aug-20 04.45.03.447635 PM
Y,code_prec,family_prec,member_prec,2,17-Aug-20 05.00.53.660711 PM
N,code_prec,family_prec,member_prec,2,17-Aug-20 05.08.37.846696 PM
Y,code_cons,family_cons,member_cons,3,17-Aug-20 06.10.44.166117 PM
N,code_cons,family_cons,member_cons,3,17-Aug-20 06.14.58.181136 PM
Y,code_prec,family_prec,member_prec,2,18-Aug-20 07.00.07.102392 AM
N,code_prec,family_prec,member_prec,2,18-Aug-20 07.10.08.522814 AM
Y,code_prec,family_prec,member_prec,2,18-Aug-20 07.22.24.832977 AM
N,code_prec,family_prec,member_prec,2,18-Aug-20 07.32.35.399129 AM
Y,code_cons,family_cons,member_cons,3,18-Aug-20 08.31.38.728735 AM
N,code_cons,family_cons,member_cons,3,18-Aug-20 08.34.02.755201 AM
Y,code_prec,family_prec,member_prec,2,18-Aug-20 09.15.43.341711 PM
N,code_prec,family_prec,member_prec,2,18-Aug-20 09.25.57.792006 PM
Y,code_prec,family_prec,member_prec,2,18-Aug-20 09.37.49.209223 PM
N,code_prec,family_prec,member_prec,2,18-Aug-20 09.48.06.021924 PM
Y,code_cons,family_cons,member_cons,3,18-Aug-20 10.53.05.563794 PM
N,code_cons,family_cons,member_cons,3,18-Aug-20 10.58.49.150169 PM
Y,code_prec,family_prec,member_prec,2,19-Aug-20 02.26.47.635808 PM
N,code_prec,family_prec,member_prec,2,19-Aug-20 02.35.57.179606 PM
Y,code_prec,family_prec,member_prec,2,19-Aug-20 02.45.38.691170 PM
N,code_prec,family_prec,member_prec,2,19-Aug-20 02.55.28.572109 PM
Y,code_cons,family_cons,member_cons,3,19-Aug-20 03.48.54.000371 PM
N,code_cons,family_cons,member_cons,3,19-Aug-20 03.51.03.369745 PM
Y,code_prec,family_prec,member_prec,2,20-Aug-20 03.35.52.721952 AM
N,code_prec,family_prec,member_prec,2,20-Aug-20 03.45.36.326049 AM
Y,code_prec,family_prec,member_prec,2,20-Aug-20 03.55.23.845309 AM
N,code_prec,family_prec,member_prec,2,20-Aug-20 04.05.35.418647 AM
Y,code_cons,family_cons,member_cons,3,20-Aug-20 05.10.14.440901 AM
N,code_cons,family_cons,member_cons,3,20-Aug-20 05.12.45.108529 AM
Y,code_prec,family_prec,member_prec,2,20-Aug-20 07.29.18.396107 PM
N,code_prec,family_prec,member_prec,2,20-Aug-20 07.39.13.805555 PM
Y,code_prec,family_prec,member_prec,2,20-Aug-20 07.54.17.999157 PM
N,code_prec,family_prec,member_prec,2,20-Aug-20 08.04.27.837661 PM
Y,code_cons,family_cons,member_cons,3,20-Aug-20 09.08.59.332305 PM
N,code_cons,family_cons,member_cons,3,20-Aug-20 09.09.44.653816 PM
Y,code_prec,family_prec,member_prec,2,21-Aug-20 06.34.20.823073 AM
N,code_prec,family_prec,member_prec,2,21-Aug-20 06.45.05.171201 AM
Y,code_prec,family_prec,member_prec,2,21-Aug-20 06.58.46.055045 AM
N,code_prec,family_prec,member_prec,2,21-Aug-20 07.07.22.826383 AM
Y,code_cons,family_cons,member_cons,3,21-Aug-20 08.03.32.214665 AM
N,code_cons,family_cons,member_cons,3,21-Aug-20 08.05.40.691115 AM
Y,code_prec,family_prec,member_prec,2,21-Aug-20 09.19.13.087553 PM
N,code_prec,family_prec,member_prec,2,21-Aug-20 09.28.39.047198 PM
Y,code_prec,family_prec,member_prec,2,21-Aug-20 09.44.52.606810 PM
N,code_prec,family_prec,member_prec,2,21-Aug-20 09.55.59.372624 PM
Y,code_cons,family_cons,member_cons,3,21-Aug-20 10.54.03.655679 PM
N,code_cons,family_cons,member_cons,3,21-Aug-20 10.58.01.896919 PM
Y,code_prec,family_prec,member_prec,2,22-Aug-20 06.10.51.384783 AM
N,code_prec,family_prec,member_prec,2,22-Aug-20 06.21.50.883686 AM
Y,code_prec,family_prec,member_prec,2,22-Aug-20 06.36.35.168758 AM
N,code_prec,family_prec,member_prec,2,22-Aug-20 06.46.40.221801 AM
Y,code_cons,family_cons,member_cons,3,22-Aug-20 07.44.51.401768 AM
N,code_cons,family_cons,member_cons,3,22-Aug-20 07.47.13.190487 AM
Y,code_prec,family_prec,member_prec,2,22-Aug-20 07.27.45.768815 PM
N,code_prec,family_prec,member_prec,2,22-Aug-20 07.39.06.291764 PM
Y,code_prec,family_prec,member_prec,2,22-Aug-20 07.53.56.565466 PM
N,code_prec,family_prec,member_prec,2,22-Aug-20 08.03.51.443614 PM
Y,code_cons,family_cons,member_cons,3,22-Aug-20 09.00.57.898278 PM
N,code_cons,family_cons,member_cons,3,22-Aug-20 09.04.11.567712 PM
Y,code_prec,family_prec,member_prec,2,23-Aug-20 11.27.52.230820 AM
N,code_prec,family_prec,member_prec,2,23-Aug-20 11.37.07.046273 AM
Y,code_prec,family_prec,member_prec,2,23-Aug-20 11.47.51.281672 AM
N,code_prec,family_prec,member_prec,2,23-Aug-20 11.59.35.193170 AM
Y,code_cons,family_cons,member_cons,3,23-Aug-20 01.04.53.439170 PM
N,code_cons,family_cons,member_cons,3,23-Aug-20 01.09.17.205965 PM
Y,code_prec,family_prec,member_prec,2,24-Aug-20 01.02.54.045279 AM
N,code_prec,family_prec,member_prec,2,24-Aug-20 01.11.50.383620 AM
Y,code_prec,family_prec,member_prec,2,24-Aug-20 01.29.15.466568 AM
N,code_prec,family_prec,member_prec,2,24-Aug-20 01.39.13.677957 AM
Y,code_cons,family_cons,member_cons,3,24-Aug-20 02.42.55.119177 AM
N,code_cons,family_cons,member_cons,3,24-Aug-20 02.47.13.278777 AM
Y,code_prec,family_prec,member_prec,2,24-Aug-20 02.39.02.139412 PM
N,code_prec,family_prec,member_prec,2,24-Aug-20 02.50.03.218569 PM
Y,code_prec,family_prec,member_prec,2,24-Aug-20 03.06.07.458154 PM
N,code_prec,family_prec,member_prec,2,24-Aug-20 03.14.38.846598 PM
Y,code_cons,family_cons,member_cons,3,24-Aug-20 04.06.44.972991 PM
N,code_cons,family_cons,member_cons,3,24-Aug-20 04.08.39.813135 PM
Y,code_prec,family_prec,member_prec,2,25-Aug-20 01.56.02.813172 AM
N,code_prec,family_prec,member_prec,2,25-Aug-20 02.06.16.418704 AM
Y,code_prec,family_prec,member_prec,2,25-Aug-20 02.18.22.225993 AM
N,code_prec,family_prec,member_prec,2,25-Aug-20 02.29.22.532224 AM
Y,code_cons,family_cons,member_cons,3,25-Aug-20 03.36.09.337998 AM
N,code_cons,family_cons,member_cons,3,25-Aug-20 03.39.26.756507 AM
Y,code_prec,family_prec,member_prec,2,25-Aug-20 08.22.11.827103 PM
N,code_prec,family_prec,member_prec,2,25-Aug-20 08.31.50.087571 PM
Y,code_prec,family_prec,member_prec,2,25-Aug-20 08.45.20.453290 PM
N,code_prec,family_prec,member_prec,2,25-Aug-20 08.56.07.696290 PM
Y,code_cons,family_cons,member_cons,3,25-Aug-20 09.48.35.647217 PM
N,code_cons,family_cons,member_cons,3,25-Aug-20 09.51.36.873278 PM
Y,code_prec,family_prec,member_prec,2,26-Aug-20 10.53.30.061164 AM
N,code_prec,family_prec,member_prec,2,26-Aug-20 11.03.11.639347 AM
Y,code_prec,family_prec,member_prec,2,26-Aug-20 11.17.49.845066 AM
N,code_prec,family_prec,member_prec,2,26-Aug-20 11.28.04.451147 AM
Y,code_cons,family_cons,member_cons,3,26-Aug-20 12.25.18.716875 PM
N,code_cons,family_cons,member_cons,3,26-Aug-20 12.31.55.060751 PM
Y,code_prec,family_prec,member_prec,2,27-Aug-20 01.54.41.753393 AM
N,code_prec,family_prec,member_prec,2,27-Aug-20 02.04.13.167442 AM
Y,code_prec,family_prec,member_prec,2,27-Aug-20 02.20.17.872869 AM
N,code_prec,family_prec,member_prec,2,27-Aug-20 02.30.22.975858 AM
Y,code_cons,family_cons,member_cons,3,27-Aug-20 03.42.16.447414 AM
N,code_cons,family_cons,member_cons,3,27-Aug-20 03.44.57.214243 AM
Y,code_prec,family_prec,member_prec,2,27-Aug-20 12.39.23.755880 PM
N,code_prec,family_prec,member_prec,2,27-Aug-20 12.49.32.509253 PM
Y,code_prec,family_prec,member_prec,2,27-Aug-20 12.57.13.557152 PM
N,code_prec,family_prec,member_prec,2,27-Aug-20 01.06.58.098726 PM
Y,code_cons,family_cons,member_cons,3,27-Aug-20 02.05.14.942402 PM
N,code_cons,family_cons,member_cons,3,27-Aug-20 02.08.01.753684 PM
Y,code_prec,family_prec,member_prec,2,28-Aug-20 12.36.56.675700 AM
N,code_prec,family_prec,member_prec,2,28-Aug-20 12.47.34.577602 AM
Y,code_prec,family_prec,member_prec,2,28-Aug-20 12.59.21.163067 AM
N,code_prec,family_prec,member_prec,2,28-Aug-20 01.08.29.977995 AM
Y,code_cons,family_cons,member_cons,3,28-Aug-20 02.04.57.196400 AM
N,code_cons,family_cons,member_cons,3,28-Aug-20 02.07.34.687308 AM
Y,code_prec,family_prec,member_prec,2,28-Aug-20 02.40.04.633943 PM
N,code_prec,family_prec,member_prec,2,28-Aug-20 02.49.16.974968 PM
Y,code_prec,family_prec,member_prec,2,28-Aug-20 03.01.20.287385 PM
N,code_prec,family_prec,member_prec,2,28-Aug-20 03.10.13.011998 PM
Y,code_cons,family_cons,member_cons,3,28-Aug-20 03.54.23.168000 PM
N,code_cons,family_cons,member_cons,3,28-Aug-20 03.57.57.189454 PM
Y,code_prec,family_prec,member_prec,2,29-Aug-20 08.15.52.756542 AM
N,code_prec,family_prec,member_prec,2,29-Aug-20 08.25.27.403544 AM
Y,code_prec,family_prec,member_prec,2,29-Aug-20 08.39.02.840207 AM
N,code_prec,family_prec,member_prec,2,29-Aug-20 08.48.04.099202 AM
Y,code_cons,family_cons,member_cons,3,29-Aug-20 09.47.29.857342 AM
N,code_cons,family_cons,member_cons,3,29-Aug-20 09.50.11.363509 AM
Y,code_prec,family_prec,member_prec,2,29-Aug-20 07.48.10.211238 PM
N,code_prec,family_prec,member_prec,2,29-Aug-20 08.00.20.204597 PM
Y,code_prec,family_prec,member_prec,2,29-Aug-20 08.18.06.676517 PM
N,code_prec,family_prec,member_prec,2,29-Aug-20 08.28.03.072866 PM
Y,code_cons,family_cons,member_cons,3,29-Aug-20 09.32.10.624970 PM
N,code_cons,family_cons,member_cons,3,29-Aug-20 09.36.48.268639 PM
Y,code_prec,family_prec,member_prec,2,30-Aug-20 08.08.14.928244 AM
N,code_prec,family_prec,member_prec,2,30-Aug-20 08.17.02.878639 AM
Y,code_prec,family_prec,member_prec,2,30-Aug-20 08.28.14.030896 AM
N,code_prec,family_prec,member_prec,2,30-Aug-20 08.38.25.968540 AM
Y,code_cons,family_cons,member_cons,3,30-Aug-20 09.36.29.827995 AM
N,code_cons,family_cons,member_cons,3,30-Aug-20 09.42.27.911072 AM
Y,code_prec,family_prec,member_prec,2,30-Aug-20 11.38.27.973145 PM
